business_id,date,review_id,stars,type,user_id,cool,useful,funny
c1yGkETheht_1vjda7G5sA,2011-12-30,lv1gDBn5FfVv5MGHxeUDRA,3,review,EtMfNbEe6ngq6a4p3y3cWQ,0,0,0
D1T1jtCfTfXD-cQE3QViow,2012-09-20,fcjwUTuRrgi66nZZb-Tb9w,2,review,9oSiU2b45v5HwkkvgrXYBg,0,1,0
QQ-lSbz4ARm1MQA5z8-nAw,2008-05-16,OooQ5FVrs9cyEcwp7EaYrw,4,review,9VPNlcKsL99FvKtz1r9qJg,0,1,0
MLVKDbuI2xaOJQ4-NZj2MQ,2009-09-11,DZbyjwQYc72n0MhoL6GBHg,5,review,LT3L8-tthzD0IakgXm81pw,2,2,0
jGldmslgIegQNM5kvb851Q,2012-04-22,6AvhXtIv9Z89aHY1y9WUXQ,5,review,cCwj4RJSKU4-o9ZZ1VTtmA,1,1,0
2Rcde1wjg6FeczFB3TwS4A,2010-07-05,EOW1LE_LVYX0kmvCh9rU9g,4,review,9IoWmskJG2sz7hEFAfqV3g,0,1,0
EWMwV5V9BxNs_U6nNVMeqw,2009-04-27,LwcpYSsDA0aPsCLWf_juMA,5,review,nx2PS25Qe3MCEFUdO_XOtw,2,3,1
VkdjWDnu5EDqT8PIhb4y3A,2009-05-05,GBQaJ5vmW9Jnrtt8MLXKpA,4,review,8VGcy_9Pbcn_oa0eCxSGow,2,0,0
24qSrF_XOrvaHDBy-gLIQg,2010-11-04,H3uoWZiwzZ4zwTFKh10wLg,3,review,F82JoyU1Y5yFuSeKfGxoAA,0,0,0
MuIXnv7Oq7X3-4aEsp9dDA,2011-04-30,6khLfob_dUoYcDWk6FMXfQ,3,review,kJyR4gT1pfCcNjEY9-YMoQ,0,0,0
ZmPD_EkSQX0QP9jB2bv13Q,2012-03-17,2tjXPUf8vtKGoojtM7YI6A,5,review,fksrAfKZYrhCzOjUIoFudw,0,0,0
Zx8_4zKdDBSO3qGrkukBIA,2010-07-23,jyiqDgqKJKrEHC61s7hj9Q,4,review,rLtl8ZkDX5vH5nAx9C3q5Q,1,2,1
PwxvN0SnAGPdqXdNEYVT3g,2010-09-02,tjVEbTBYmO12fFADcald5g,2,review,JgDkCER12uiv4lbpmkZ9VA,3,7,2
fATj2lCnnjw2GHH4iL0TIQ,2012-10-31,2j6g8_TLzE5Ua1MoPsDlpQ,5,review,-JCz23DksK1RarHxp03-Gw,0,0,0
OhCRdO-4v4zV90TMbR7Qfw,2011-10-22,28Pk6nBytxscDAJni5sloA,5,review,roTLGM_IqrYi3QSQNuzxlw,0,0,0
bx5Yc7-_E8wz3Lahpq88mQ,2010-11-24,otVTsasenx64EvkoqoH2vA,3,review,4yVZLUC_siQmWDkbKLM5YA,0,0,0
5kB59vuc4yufpGNNrF3Efw,2011-10-17,T7ht0i7McrJoEgBdG1rlLA,5,review,2G5N1YvbqQ_9Wa3UEMMbnA,0,1,0
St3jS0PnF1lulH1ggA4Jgw,2009-10-08,YKXgZI-ghJBCbJPhs0kZmA,4,review,UTt78HkUgvATBJxhXIPZJw,3,3,3
0m0KmAYGvC34MfwJIEgCEA,2010-04-05,PSpeEEprBYkRBb60bLBgFA,1,review,T7J9ae0wTskrI_Bgwp-4cA,0,0,0
qlrZzAktK8wODSHxhLEK7w,2010-02-02,PPDfQeTai1uq2Sz2Z1RjLw,4,review,N-99DP_5HneEa-6So6a3pg,0,0,0
mxrXVZWc6PWk81gvOVNOUw,2010-03-01,N6w7xp1bgOAEYSSnfbPtdg,4,review,HR6mu6sZz4ptVWbkT4uOvA,1,1,1
Yb2pNCxYR32XKmpirqJqeQ,2011-02-04,zTWFbNTWwGtHlDpxggnlUA,5,review,JdNERlRX2ghg3v_rNSt8Hg,0,0,0
uKSX1n1RoAzGq4bV8GPHVg,2011-09-13,ok2Gr4WSvZ5fJSp_Wz59Pg,5,review,wi8bnLyWpJOt_DV8zqgfZg,0,1,0
KoJ4jNSmqYbmKqcoh-2dNA,2008-02-10,tOBYUw_3va01wu004bQp0g,5,review,Gz6a5ATa6Sg0QlfiCHPcZg,0,0,0
QdbZyl-LWFS54u93Vjd5SA,2010-08-14,G6yLYFSFdL0Zkdf907rPvQ,5,review,Eq6j-P0ipCIlhI1GqrbpWQ,0,0,0
9Y3aQAVITkEJYe5vLZr13w,2010-09-21,m8mOG3QWCfr7SR0km3xJ1g,2,review,OqgL64SkHicaRtYpw08r9g,1,2,1
9BJ5h9X1krpXFjKj0a6wbg,2008-02-05,2osp0HewAtm1cw77uzMegA,4,review,PR3BwoHUujKqnO9uACPS6A,3,1,1
WfYQE-MZCQb_BOyW7lWh9Q,2012-03-05,j2OZUaNGzWaasCdqbtXRYw,4,review,qHIQkZ_l3nYpHnFFj8Qt6w,0,0,0
kyWbn54rsIlS3vbpDo0qPQ,2010-06-12,zXmKy7kjlGhUIuEIKu-VdA,4,review,69u07iiOtbtRvLS6I4-DTw,0,0,0
LHzVPddSPzMECho55zCf0Q,2007-10-31,2K-UHZrmE5SJXLQlxZdicQ,5,review,BVZ7iTR_nI3jzdQidze1UQ,0,0,0
y6uO4ydAwBHUujfiSktxZg,2012-07-19,K43kx5KUQ567ilD9h6PP4g,5,review,Wy7UEqtBkjvjIOjn60UcPQ,0,0,0
pa6K7DGByxBXxcVJ59nWMw,2007-07-27,0wsuSC-c-bqs6xVAhAkqhg,5,review,aFh79e55bjxj5XD5vkob8Q,1,2,0
L1BrWBGpGBf0vmjThJ9qzQ,2006-06-29,fVuAmpn19tmVJxuCEfxbiw,1,review,Z3qVl-1JgYnAe4py6VC5ug,0,1,0
E4b5OC_6mZ0V7B6Nyjncsg,2010-11-23,Jnt2z0W4hzc63qau4pCjIA,4,review,pEVf8GRshP9HUkSpizc9LA,1,1,0
xT93fKSkismzy38eJOIFmA,2012-04-11,Rdeg17BG8611tCiwpG8sGw,3,review,wJzMpk54FF2jeENqMBJ24Q,0,0,0
7Y7p1NHDj0iGQN7IbBp5jw,2012-07-27,3S1i6erH7IL3-hWGOL1bTQ,1,review,oy_0JzDPYGXBZ2YhDhxK9w,0,6,0
pa6K7DGByxBXxcVJ59nWMw,2012-07-29,4IQ0g-b7Dhmx5ybiQomXow,1,review,J92bzxYVmyoLHULzh9xNCA,1,1,1
2bdKR3l4o-S1CscLqqnvVw,2011-05-05,uJDLbfFnFGh_mG0u3N5w2Q,4,review,zMx_sj5v_wQhGD4Udm8rSw,0,0,0
xMK01ZbVUYLLoyqoeWAIVw,2009-11-01,hPncywhJYLYG-QyjPr42OA,5,review,nMwgC0DuMsBR0V5v4-J8wg,2,3,0
N1xMSUfv1GmfHGa9a3VuJw,2009-07-06,DQbSGXSMKZKFmRmf68fiYQ,3,review,js_yEOWZfqr5b_z2QEZIQw,1,1,1
Y-BtrSR6NebejB34_Z-oWQ,2011-06-27,dbFSsCZwGS8Vuu2L7QDbGw,1,review,MVjV49GPz1pO-n_oaxdzlA,0,0,2
-vHWAsiX0iHWJw-pkqv32Q,2012-01-05,2P1sh7g0Y53Hbj9SVYN6TQ,3,review,NmUN9q27IU3DiueGJvdt1Q,0,0,0
x4L42igQPv4TFlqGR2Wthg,2010-01-14,iImgqTay3TRXi2qjUKgJSw,4,review,zS4tNnZaHqZZamzo0mPExg,0,0,0
7_zL7NX_rDFwhbLp98PwZg,2012-05-30,ORQmSJCsn3HXIQ3iVWmONw,5,review,odsfSlKTZSsuunDxcXUUuw,0,1,2
yJYQ5P3TxP8i-u_GK8NO_g,2007-12-03,FKVlUZC2NBwO4VDvA908zA,4,review,APLIPfq1Rf8QyhHHk2uAyA,1,1,0
ehy9Vy1BKc9shO74chuUAQ,2012-04-24,t8z_np9fch9CdDbLrqyQzA,5,review,EJaoDaba5ew7Pr1r8fT4NQ,0,1,0
9Vu9KhK2-kBSM-FXvxXGNg,2012-04-23,J73BLMQ62VcYOX915sWJGw,1,review,2YrJ7dUrF1jvaAo-Kp2r2w,0,1,0
EzwpoKQrHgDHwpuCUw074Q,2010-07-11,a-tarNmx5GDkYzRwbMdY8g,5,review,g_uCN5y6wuz265tUxIICmQ,0,1,0
Oj79-vTnjQk_jLr6oNbT0Q,2008-09-16,ijRGvI7Ti7ciSa7kpBDltA,2,review,J1_dnSaVYi17BoxK00y9AQ,3,2,5
jZ58NvLSZ6oVYlRta1zUNQ,2012-01-24,2Wm-u9udKjNhBzR9DTIGJg,4,review,L3Jsd79upFBPk2z4EBOsVQ,1,1,0
LxE7D6uigL3vLaasPU7Ewg,2008-11-25,TAo0fNJ7r_TngU6CiCLl2A,2,review,4UUIpbOTPmu43wuC2aSGkg,6,6,4
cdwHgELA2puX2DNfwSt5EA,2012-07-23,SX3oQIQycIa7cEXzx1wIgA,3,review,palND-kF1qpMLhkcgAnSxA,2,4,2
LzNJLEIo4gh-X_rmDkNkNg,2009-10-08,9mbS4N24OZy3MFEQA_M7eA,4,review,gjph-223Qy0xmoBRNBo-4w,0,0,0
UYHa5iKUddnZrlxF7taI0Q,2012-04-05,55K59eG8bvViey-fcezXzQ,4,review,GPchh5Jw7Go8nhI7WqF-ug,1,2,1
O-Xa9GCFWI65YiBD5Jw_hA,2012-11-28,wQp-Zi_XUXJErJg5SRkykw,5,review,hfGrlr9IgsG72d8-dXuKDQ,1,1,1
KNIFSqzQADOZWDO_7T-KzA,2012-03-17,jOIy9UscRIrJwXkKPf7JfA,1,review,sVOg6fYIlKLqpq7ptRZIsA,0,0,0
WPmamMTGAmNYXGoXW1mWyQ,2012-01-23,bB8w2NCLaFqe87mm0s4IQw,5,review,1qdj_KsKTguk-vA4cVYMaQ,0,0,0
Re0Xw-AYkn6NK7QRk3kPEg,2012-06-19,eeAZx1YUpN_4lwLL-_v5dg,5,review,lOvgjEkecLfVJwJriEjt2w,2,1,0
bGYQiDTdpTc_ok7cYsZzoA,2008-10-02,8h_4HMuDeLFfvMIE9FhZnQ,3,review,JVTvEtBDi-WDqB0PSTf4BQ,0,1,0
iHmfkYeEsIxbAqEj3dloQQ,2012-07-03,N_hL1-fyunhVpDDX6fz9Sg,1,review,HY9A-ShZQ1MvdFvEhNY4LQ,0,1,0
yLfYR-PvIzAv9DnEH68Rgw,2007-02-07,9JoA1TV3OMmliDXPx5_fHw,3,review,Ovpa3S8xD96dLE5eDxcxJg,0,0,1
uqrkLgKMUh9kM4L3L_jwyg,2010-08-18,-ivArEXg8QSoZr4l6TD-pg,4,review,ggEHaGGCiUVmE2N5iZy6DA,0,0,0
luCSjoNQ9q_0QIjKKOy2pQ,2011-12-30,537SAjlaQaV1vkePOb-EPw,5,review,MYLBku4sRCoZmi4Z7yESGw,3,3,0
_CG5zJAoNN6gszjhSyUcww,2010-07-11,7Lvwa3c3CJvrFxfhUkEMIA,4,review,XqMkm-DD9VsdcKx2YVGhSA,1,0,0
RFMcLH3_58eAwvSfvLhJew,2012-02-28,H0BfUTLr8yqd7YdFbYNRIQ,5,review,9TFwQbcSIHb-nXSHvFMCgg,1,2,1
uEW1NwL9h5N0zI2Ip9UKrQ,2006-12-27,-JFnqCMGxF3KbiJe4KNsZg,4,review,YZQYRysjzIHUa57ffbJWsA,0,0,0
3l72FflaaeI0tWEAWN3-gQ,2011-02-27,0hd9ZhRpts7eP4fFS0jxQQ,2,review,ru8p3RTlk8f9LB_3zLXURQ,0,2,1
2I666dqzs1XB6xigIKa9bA,2012-11-19,aiDZGZcKSDGfblmMyBhsnw,4,review,Ry48Bta6spNowOkiMNC_xg,1,0,0
Y_Y91oeUrIwYa18F8ey5NQ,2009-12-19,zcqL-Zs4Kmbg3Tn5Y4ZekA,2,review,s8fJCSltyub39Q1dqzjb6g,2,3,0
M6fjHpkL9IRI-nI0BattRw,2010-03-03,dYCrJzhJs-jELKVGz7TCSQ,3,review,wIi2J1UGRB2G_3vu5eNK3g,0,1,1
ZztUsJyGDwPySepmXRG13g,2011-01-12,f1FImVsdpvR8rNc9F95tCA,2,review,b2DKC4kC8-QeSeGZ_MF3XQ,0,0,0
xNfGoC9CW33GjSPLcfbwUg,2010-08-23,kWPsNiuhlVH14mZtLBGcaw,5,review,7o7MF9B9lxcWupE8jiLOaQ,0,0,0
WNy1uzcmm_UHmTyR--o5IA,2012-03-14,sOs2dB9rbO7p-MB2EJ3cvg,4,review,6qL7A04QNfLAj5Tkig34YQ,0,0,0
0AZiq_OMKs3I9lTmwd5PSg,2009-12-30,swAgg95rDJ6I2SLOGkTZdA,2,review,Z7aw8EbiklwKeaIzGj5Otg,0,0,0
N_TlJCR5AkZhmrCDqbm2tQ,2010-01-31,678M9FKyQPa_QDWEnCSxFw,4,review,T5mD6ggC7fh48QgXR0LevA,0,1,0
CVp1BFI5gpXqo31C6Lwkjw,2010-07-24,d_Ima0-9breBd8T9wAth9g,5,review,1BW2HC851fJKPfJeQxjkTA,0,0,0
gFJtzwGmDTABRwL2F8GsSw,2012-11-20,kkfd3jYQr_lXEd-lBAJ8Sw,5,review,F9NM9hDWNTfPG7eWhEc7pg,1,1,0
74qDPs2dR6gSzDp6N1U-Og,2011-10-16,GChHCIb-YQls3eZ-C2E2sw,2,review,-d0M53vRvvZ_ZXL0nWbH5Q,0,0,0
4rySWsfL5enT7t4XuVNJuQ,2008-03-11,sm2GQCeK-Ez4YCBp8TxPXQ,4,review,YwISM44nNmOSeXdsL-qZYw,1,1,0
WNy1uzcmm_UHmTyR--o5IA,2012-06-12,Bc8IqLkd83WIf9Pk2IkipA,2,review,9F3ZmyGKIA6ALNWgEq3Log,1,5,1
NH67MdKaFGNcP-dlu56pyw,2009-08-09,SOizwSwvCt72RVGnnjq6Kw,4,review,6kmu0mYbdpMIOZ6Y0eVsxg,9,10,5
jEWfxxA_kjeJE_Z_ku3zLA,2011-05-11,podNEIPfgVzekzx1fauTPQ,3,review,mt1Sy0paU9h9f9e8FUTWdw,0,0,0
It8Q9-l1EEtTr9NPpTgGPA,2009-12-23,mPTLQUEAfccRD3Cgetstig,4,review,5-2JHDnSsoSaoRKDHPeTtQ,2,5,0
tdeHd2AVYlEnz9F1UGb84Q,2012-03-28,AyW23Q1JezoqckWQtLfePQ,4,review,vt0y5E2LUFeG0_PZ1b3d_Q,0,1,0
oXKPSI-RUqOvmuSCh_DEQQ,2011-07-29,O7mqsMPn90yNwioxGvWDVw,4,review,ix2q3b4FcbeV7L52Lxj33g,0,0,0
EWMwV5V9BxNs_U6nNVMeqw,2012-11-25,lZVKOyoXbFlyyLj8SP1-Kw,4,review,4hrVQL0nc9JHfzW1OZV48w,0,0,0
8ZwO9VuLDWJOXmtAdc7LXQ,2010-07-27,OLQ8Va7P37hKQaUh8jXGwg,4,review,6Locm87mkNkfVMzgwbRDaw,0,0,0
XeoeF0twXRV4mUZJgIjc8A,2012-04-07,EXiTtoAhcLtX7h4s5Ddodg,4,review,iKbTz_0m4rEOB4yTL12VSQ,0,1,0
zruUQvFySeXyEd7_rQixBg,2007-11-25,NcoKTo4t4esEMvsbanIebA,4,review,IMsUuPGFQoNMeZzbhqtiCw,1,1,1
ncuj9qx4WjprfJfYJGdmtQ,2009-07-25,yNkbGXTg9q_Bl293-hpgww,5,review,_PrNbtn0GETIAODetNHytw,1,0,0
aApHpyUbnqBJmL_3X6UFOA,2011-04-20,J08O_AWboVS3S-gV8p2Wvg,1,review,tmTxuDadTVc-KFyhvPuseQ,0,0,1
k_aOcqWOHWprjs7ykdzlAQ,2011-05-03,jV8urg-jD-Bcmbw7sRCP5g,2,review,Ac7dJXB_JN_J40ZOunnwAA,0,1,0
ZdyxpksKc1Go0WNuFv9Pjg,2012-01-30,qS2a6XOdlGgF5h0l7k1B_g,1,review,k1iTMp7uW1CSQFCq4jl56g,0,0,0
1sNa5oW9ZYX8MbMFkx9LzQ,2012-04-12,mskE3wn8J8tLHHOiOPRDKw,5,review,Ja8FvcWiWHEXME2vmTPTkA,0,1,0
VAlzQ-qJsSoTcJTc_1Pd1Q,2009-10-07,j_B9YUo9vUXdclPbadiseg,4,review,s8fJCSltyub39Q1dqzjb6g,13,14,6
3GAPcBG8SowgrpS6UHlDeQ,2010-05-16,0EQA4piRJdL0QtrA2oJeqw,4,review,HvaVgP0S0dFaCbBDIQIkag,0,0,0
jQt1xMibtitBczJN6LXT1Q,2008-07-07,c9KKGMNN9HSPP1BzLZhFTA,4,review,ZZ43etAB2n_T53YBYtf8Dw,8,13,12
E4b5OC_6mZ0V7B6Nyjncsg,2011-08-09,4oplrng2W2PyyvfS72KiOw,5,review,lC0KGXmIhyjzghBUlVnkhQ,6,3,3
5SS69rC8XWvdlD1OHifEEQ,2011-02-08,stuJwnGu1UXYBjV7f8fFZQ,4,review,v09OVnv2yU8z2-uok-07EQ,0,7,0
OkRzw22eDg45do8i-1jHow,2011-12-06,sZetg2MgIYxLu-Z44FIlYA,2,review,fgNjgqVP5dNgQFfQLyjXyQ,0,1,0
XbVqzUHS3c9FhG4lI13c3Q,2011-04-08,8diZqCG-JIUBjTcPy-Ockg,4,review,qRo9gHN5OiV1-peDuhCh-g,1,2,0
zmFc8M-hS4uuyY0hklIpoQ,2010-03-04,DnLwKwS88h6zqUdqHflczQ,4,review,kq5Pdsy8Znyh9KEkxWT_QA,2,2,0
VVeogjZya58oiTxK7qUjAQ,2012-09-17,J2AWK69TkltyPCZPbVyhfQ,4,review,_uL7OiQSfNsCd60DrAf7qQ,1,1,0
aVBebzA7D9DpQ-JbiCxQNg,2010-08-15,Ejk8EkaRYjIHxKPYCm60qQ,4,review,RL3exTbJkDfOmlB5ByaPdA,0,0,0
P1mtrjPrvZpxRDVTQQ_Zxw,2010-11-17,xE4U7nr6T1dBz5IXZBWRtQ,5,review,oGSzG4TlTFR38JtHUvsGyA,1,3,1
PmPOuRvuN3CoNOi1nBj_TQ,2008-05-29,3VByh5FvxtHnG4vPrD2CLQ,5,review,6G8vLJUi1Ees2qC3RGA3Nw,1,4,0
bOB11LVavtN9PWTNwR52Tw,2012-02-20,g7VR45bxzGwnBf29fpdH_g,5,review,TipKplskSSMKdy5uQmYGVw,0,0,0
8XmJg-Uy9FtOqlDOaSJsZw,2012-12-04,Jh7DzXUdTCzADOV5MkzfnA,4,review,k2u1F6spBGhgk2JtAe97QA,4,6,5
_TsQL0GYnStvozi_xOtV2w,2007-04-05,IbNlNnTM22bTGHYsRIQ0Aw,4,review,l53FUDHRHLg7BQ89KgAtxQ,0,0,0
vARjqeIkSNsazHltujiq4Q,2009-04-24,ODKUFux50Nv78i_cROfhRQ,4,review,GJAFlck0bmtYgwZ1pEt61g,0,0,0
h26RO7jLyJ6YPHegwpQUPQ,2009-05-09,3eiYDcA_DLY3EsEllcImoA,1,review,g6e53q-wNxtbz5KI9B3pnw,1,1,1
wNsmt1hF1uv3YvbwXZMAoQ,2012-07-02,BRKLL3DwD6HE7d4TZM-dCg,4,review,_h2h6TX5xhhWFIPMnpMd3g,0,0,0
6fR4ncWEfdMLk9AacDsRzQ,2010-08-29,WtmKdxFLjOueWlI6uN10EQ,4,review,mqELWLgzXtcQDCxY60Xkyg,0,0,0
jEWfxxA_kjeJE_Z_ku3zLA,2012-12-17,zCZR_W3ufhOr6sED_mkjpA,1,review,BHLMwsKIFaZQYSjQ5j0KOA,1,6,2
R6aazv8FB-6BeanY3ag8kw,2010-05-20,EkStkYu5X036HWWEdrrgrw,4,review,v-QA7zDJ6Y07LoW5M9BjRw,0,1,0
jXmrfhAx6NIPmjuMWDj4dw,2011-12-06,jcF1k1BmTR0HRZRYk9qBNA,3,review,ZkMwOom9fRaZvJxgjZOVXA,0,0,0
_FXql6eVhbM923RdCi94SA,2010-04-25,BxhQDNhovg61t-cepw91kw,4,review,AirVzN1BVQBmq5zY0YMNYQ,2,2,0
iqLVYrsX25XUZqjRjvbYfg,2010-02-17,6ZaL_4E6wA1y6ncCa-8C9A,4,review,APLIPfq1Rf8QyhHHk2uAyA,2,2,0
pdxyZdnwltQXcu-kD5rpXQ,2012-09-25,4dgAgSHDa9iH85_uCMBVMw,4,review,kffxYQVQsEpF1DVlQlcGCg,6,5,6
bgTB6MgdVQssXhkNJ7qIfw,2008-03-28,6-JMWkiYMLI84WXzl_xvEQ,4,review,mEMZxvHpemSxn1gl7Lj1Zw,2,0,0
YxLiLBNTm4cOg7OlKKLmVw,2011-04-30,a8RmP9xeCGIlfFFI2uGiSA,4,review,9qbNt1lvi7ZvXkHOgFguMA,0,1,0
dP3bRr_N7Z8SkHNkZBXonw,2008-12-10,m45-62YW1-eFJrsydFyqhQ,5,review,HZeFzs42f0iGaA-sP_hUnA,3,5,3
PT7V38tg1Re9MLIrEwdh8w,2011-04-10,vTq6GalikN1nPE5kjGgAOw,3,review,fLjjtm4beQfqPxLfeuqboA,0,0,0
fOERqjUznd2KBMKrxlMUww,2011-12-14,XrX0-4zGrKQbJxSkj3tEkw,4,review,W9ZG5q-QIblXYeHgaPS5Uw,0,0,0
sbjb1qNUcqQomJvcgPuJCg,2010-03-30,z3pSiipCrQM3B6i9PrnoGw,5,review,hJBOxmNREXmMGTfXgMcGug,0,0,0
FqzgT9Y-Yu7jiWdHnGW-kQ,2010-04-01,6hTGSj4vZzj33LW0ZwCwlw,5,review,v5k-__wHo2xPI25WO-dcQA,6,5,6
9Ep4sguv3HH_8lWyzSogjw,2009-12-23,edqj4YI0oxMGHN7L65Zb1g,4,review,2gvAjt4fV9YsjDZHEqCTpQ,0,1,0
GIGI8bJfN6HyPzmEW-QqjA,2010-01-08,g6-nj_J5zKyWMKfJDdqjjQ,3,review,y5TsYk1VTXgbNoYCWw-IPw,1,2,0
GZNEPuEPqs7JIswUhOttnw,2011-10-19,pwwdUSZ0KO7Yfu8sNQ9nxQ,5,review,fl6oI21uXoxVMwfR6lFanQ,1,2,1
P5uC-zfGG6yqoQDUyqyAvg,2008-09-26,9wzMmcRUiDcooOiyejzXZQ,4,review,a5t40JYMQUY-rccT5-HQHQ,1,2,0
_GS1R0LTwr6h8rMWY_8U9Q,2011-03-15,pJgM37N3r9lZfq3FVCsjow,4,review,e6jqQ_YXlGiLPi1z2HO0Pg,2,2,1
wy_R4crNr1BH0CP87y9UHQ,2010-01-24,2lJ8I2bneL0O73gKxb8faQ,4,review,H6fszVMVr0syml5qOmp6RQ,0,0,0
c1yGkETheht_1vjda7G5sA,2010-08-28,lBn8SVtjJnFH5DOMQpV5kw,5,review,114nj5lyzBf6BTkuPSUINQ,0,0,0
L-GfuOmn9mv55571uXvf2A,2012-05-12,t1bEfexVuIMvwMVcy9Iyjg,5,review,xpQ1patVNb8dyDQvGV8Zvg,0,1,0
iiK8n-m2mUzItIBxGGaVIQ,2009-01-04,d9MK-XkOA_5QcuEIN0V7yg,4,review,1RJORk4w9jxxWBKzOvOptw,1,3,0
Snp5LyDO9NeQiuFPOlkavw,2010-04-06,JtyAE5wnR-gF8yemEgmLoQ,3,review,eicY263RLPCOLrNGSGekvQ,0,1,0
CvldwdURDzZk-3cAlcW3uw,2010-08-02,RLMOOCHGg05SLoTJy_6SpA,1,review,aj1atE6H4Jf9mfsHvWhn2Q,0,2,0
jtzhY-P4H6WSYpv5rWhxtw,2012-10-03,brNKE0mA3DBM3gi-RjhJnw,1,review,8SL2Wj7oey5WNEKiquXlig,0,1,0
mCJxU7hLag7xOhOz3z-cwg,2011-09-27,xmtnXNBEyi6LR5OaP9H_JQ,2,review,GV40APiM60CXnX7TAzYV0Q,0,0,0
It8Q9-l1EEtTr9NPpTgGPA,2009-12-31,g_rBgIUPJER87CLkOSfY_w,2,review,ikm0UCahtK34LbLCEw4YTw,6,8,3
L9UYbtAUOcfTgZFimehlXw,2012-04-20,NpkfnXsIunIF8WjLgKaZ0g,5,review,yY9yRsCoBM8AYBEZKNMIRQ,0,1,0
-nPwp-pg-pTEO2nqo1h_lg,2011-08-12,hwy_gtbDPdzvUVtMdgMWqA,3,review,r2KPiKG0S3M3w9FvQbm_lw,0,0,0
fxgmP9FrYBC5ZysZTCbnEQ,2011-05-24,8TuGCR1lQ221S4zxlxNTRQ,4,review,uVYsE8KsrMAndEAQeYc0TQ,0,0,0
af7ZkF4r4ywWQF-QTXvsCA,2010-08-21,ocsU8xA9IPYhfpIBJPGBHQ,5,review,etQpUPdEqLeETwBJvvo-zQ,0,0,0
xLCbkTYQaP-nij6mEfaw7A,2008-06-14,-xT8TQkA5z6XqNeIkYlZtw,4,review,mYEM5_NAVBkto88I_RF7ow,3,2,0
MLVKDbuI2xaOJQ4-NZj2MQ,2008-08-13,M_6ZhvwF9EcIUsORWAyefQ,5,review,YnU-qgATIaFB0EZy8KpuuQ,3,3,1
peA3F-PnIfijYr8HuG-A-Q,2007-09-15,PHmKjnfiKSyx68NXqbf-6A,4,review,qASPib1Z8ft8e96dtbh66w,6,4,2
wN_wAXWg8W94v04eqijy6g,2011-02-20,1Pa91XTa7Xzu2k3pq9Ds3g,5,review,EoswR0pXxeq5X2riYzlvow,0,1,0
EHi-lebXGWjSktl4WvSoow,2012-04-15,BuENS426C07RhCAixzzCVA,5,review,RbCRHWZotVygDGy1wF6wHA,0,1,0
ML1RJdeZ7bbfMrHvJ7m99A,2012-04-01,nxVbd4HuG8utORlic88Ymg,5,review,2EgPOQF3cwLpeCEHINLtmw,0,1,0
9em_vfSjwcPqQgU8Zj-hzA,2011-03-14,4rxbsu3c6AqQ9n4j9mjMpw,4,review,gkpMjWWEDKbiWSWzgubq3w,0,0,0
eP2WTbTQDCLj6FPNd6Il5Q,2012-08-25,ER_kqxCrzXP9vm7qi2TyNw,1,review,3Z1nh8W4d4YWkEAc0VHfFQ,0,0,0
7U8TYNW4Mvx6m3zexsO0sg,2011-03-03,quJyy14bw2xiUyzvu00k2g,3,review,YPk47NcyWSkk-541OxyzMQ,0,0,0
zG_wv69bsllw_PWhOmoAKQ,2012-08-26,860woXxtRMu4Hikyp6e49Q,5,review,BEhWehvv4OIz4sky-eOu6Q,0,0,0
w19cemjVR8u02PgjFpJ7Mw,2008-05-02,JYUj19sJnrPMG_ljv-7heQ,5,review,6kmu0mYbdpMIOZ6Y0eVsxg,4,5,5
eTbtfgUtfewdncgVf2CbWw,2013-01-01,YkqZd8kGtA40bS4BIvVK1w,2,review,DOJbGtr2vWTKSSl91xpsag,0,2,0
zp5k6funVelIOVuqdY0mDA,2012-12-30,NJa3QwpweUzJ7QseSzBLug,5,review,pahxsi5vKzTNMMXsHs4SLQ,0,0,0
KV-yJLmlODfUG1Mkds6kYw,2012-12-17,cagJp-71nespvYjDJEojww,4,review,JTd_HLrtLDg7YSjLq_8I_A,0,0,0
CICu2tclxRB7JgW_I2a8rQ,2012-11-14,YHHI1rF02DlpuwiAnxX3EA,5,review,a09ENYogqRn0sQ8J2D_rng,0,0,0
9tzh2vfZh5a7dMCDI4g7Jg,2011-01-23,Dq1Ut05-6cXrzEft-tMwHQ,5,review,khPlizt3ava1xkbtAxHQnw,0,0,0
y75baZnoI51J8WS7NK9FHQ,2009-09-15,Vu_JoqKTjQTaopeFK0V00A,1,review,TDbKPzfPclw3MxrpBISVcA,4,2,4
e9JhcYEgNbRL8i8CTdQO2w,2011-07-20,2Jfy0EnW9PEFjhbMpdWwSA,4,review,omGocLsyIYeiHPviDOAa3w,3,3,2
FOfhEC6rN23RQaUlsR2byw,2012-08-20,JntrvnrvBwRtHVcBmtj5aQ,4,review,L8NC1S3O0AgBwrysvG1wfw,0,0,0
4vz9I9b6bGEEuRGr3Ry5bA,2007-09-16,NtTnVIOi8PGcKwIW3ch8mg,5,review,_mo4LtybzPjvg-i6meN-tw,1,0,0
xpdh4XXiCTbO3yctj3uK7g,2012-01-17,GxJMPDcLTgbUwPGjUQO41w,5,review,RpMaIvO4JTEvh55UfU2qDw,0,0,0
-gefwOTDqW9HWGDvWBPSMQ,2012-04-23,9wfMQeP8p_eU6vtAnI3EAg,5,review,bkaMd3Fk8a7yT4tkthHDbA,0,0,0
